NE,tDate,jobId,sItem,iValue
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd5.min,244
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,188
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd7.max,246
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,305
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd16.max,164
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,366
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd5.max,244
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,246
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd11.min,275
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd10.max,139
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,203
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd17.min,167
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,157
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd30.min,183
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd32.min,151
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,132
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd15.max,242
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd9.max,188
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd18.min,126
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,133
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,151
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd27.max,366
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd30.max,183
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd14.max,156
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,244
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd4.max,133
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd9.min,188
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd4.min,133
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,167
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,126
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd20.max,137
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd18.max,126
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd13.max,267
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd20.min,137
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,164
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd1.min,221
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd27.min,366
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd28.max,164
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,246
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd12.max,97
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd28.min,164
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd19.max,305
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd19.min,305
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,340
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,136
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd23.min,218
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd22.max,157
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd12.min,97
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,139
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,218
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,137
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd25.min,363
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,167
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd8.max,132
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd23.max,218
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,221
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,164
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd14.min,156
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd22.min,157
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,97
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd2.min,167
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd15.min,242
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd8.min,132
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd21.min,340
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd21.max,340
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd31.min,203
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd24.min,136
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,242
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,363
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd2.max,167
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd29.min,383
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd10.min,139
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd3.max,246
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd6.min,212
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,383
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd3.min,246
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,183
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd26.min,174
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd11.max,275
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd25.max,363
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd17.max,167
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd29.max,383
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,156
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd13.min,267
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,267
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd24.max,136
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd6.max,212
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd31.max,203
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd16.min,164
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd26.max,174
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,174
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,212
CUDB04,2015-09-08 13:30:08,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd1.max,80
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd7.min,60
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd32.max,146
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,71
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd5.min,24
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,74
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd7.max,74
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,77
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd16.max,82
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,69
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd5.max,80
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,77
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd11.min,55
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd10.max,158
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,69
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd17.min,78
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,77
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd30.min,91
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd32.min,91
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,78
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd15.max,78
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd9.max,75
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd18.min,91
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,79
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,94
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd27.max,71
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd30.max,110
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd14.max,79
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,77
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd4.max,81
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd9.min,26
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd4.min,77
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,81
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,93
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd20.max,124
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd18.max,136
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd13.max,70
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd20.min,90
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,80
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd1.min,19
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd27.min,31
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd28.max,179
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,73
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd12.max,166
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd28.min,83
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd19.max,79
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd19.min,20
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,63
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,95
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd23.min,64
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd22.max,79
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd12.min,89
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,80
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,66
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,93
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd25.min,45
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,74
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd8.max,89
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd23.max,160
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,77
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,86
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd14.min,75
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd22.min,70
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,92
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd2.min,38
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd15.min,20
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd8.min,76
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd21.min,21
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd21.max,65
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd31.min,23
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd24.min,93
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,76
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,70
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd2.max,76
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd29.min,56
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd10.min,78
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd3.max,79
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd6.min,49
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,68
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd3.min,23
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,94
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd26.min,44
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd11.max,73
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd25.max,72
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd17.max,193
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd29.max,70
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,77
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd13.min,53
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,68
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd24.max,140
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd6.max,78
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd31.max,71
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd16.min,53
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd26.max,76
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,74
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,76
CUDB04,2015-09-08 01:45:08,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd1.max,216
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd7.min,240
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd32.max,148
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,269
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd5.min,240
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,184
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd7.max,240
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,299
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd16.max,161
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,359
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd5.max,240
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,241
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd11.min,269
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd10.max,136
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,199
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd17.min,164
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,154
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd30.min,180
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd32.min,148
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,130
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd15.max,237
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd9.max,184
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd18.min,123
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,131
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,148
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd27.max,359
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd30.max,180
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd14.max,153
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,240
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd4.max,131
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd9.min,184
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd4.min,131
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,164
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,123
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd20.max,135
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd18.max,123
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd13.max,261
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd20.min,135
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,161
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd1.min,216
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd27.min,359
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd28.max,161
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,240
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd12.max,94
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd28.min,161
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd19.max,299
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd19.min,299
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,334
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,134
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd23.min,213
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd22.max,154
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd12.min,94
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,136
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,213
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,135
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd25.min,356
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,163
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd8.max,130
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd23.max,213
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,216
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,161
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd14.min,153
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd22.min,154
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,94
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd2.min,163
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd15.min,237
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd8.min,130
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd21.min,334
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd21.max,334
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd31.min,199
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd24.min,134
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,237
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,356
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd2.max,163
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd29.min,375
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd10.min,136
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd3.max,241
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd6.min,207
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,375
CUDB04,2015-09-08 12:30:05,LdapFrontEnds,ldapTpsAtFrontEnd3.min,241
